indroea;anomes;qmedmes;apormedmes;qcmes;dia_cmes;qnmes;dia_nmes;descr_orig_dato;orig_dato_id;dia_ci;qci
1010;195203;16.126;43.191;36.3;31;9.4;7;ANUARIO DE AFOROS   ;1;;
1010;195204;19.103;49.516;37.8;1;11.2;29;ANUARIO DE AFOROS   ;1;;
1010;195205;13.139;35.191;20.6;5;10;1;ANUARIO DE AFOROS   ;1;;
1010;195206;6.51;16.874;10;1;4;24;ANUARIO DE AFOROS   ;1;;
1010;195207;5.523;14.792;6.6;19;5;1;ANUARIO DE AFOROS   ;1;;
1010;195208;5.216;13.971;7.3;28;4;4;ANUARIO DE AFOROS   ;1;;
1010;195209;3.65;9.461;5.5;1;3.1;9;ANUARIO DE AFOROS   ;1;;
1010;195210;10.087;27.017;41.3;25;4.7;1;ANUARIO DE AFOROS   ;1;;
1010;195211;40.417;104.76;278;26;7.3;18;ANUARIO DE AFOROS   ;1;;
1010;195212;20.371;54.562;33.5;1;15.7;27;ANUARIO DE AFOROS   ;1;;
1010;195301;13.294;35.605;16.2;4;11.2;20;ANUARIO DE AFOROS   ;1;;
1010;195302;12.425;30.059;13.4;7;11.2;15;ANUARIO DE AFOROS   ;1;;
1010;195303;14.865;39.813;16.2;17;13.4;1;ANUARIO DE AFOROS   ;1;;
1010;195304;18.463;47.857;41.3;2;15.7;16;ANUARIO DE AFOROS   ;1;;
1010;195305;13.616;36.469;16.2;1;10;29;ANUARIO DE AFOROS   ;1;;
1010;195306;9.627;24.952;13.4;11;8;23;ANUARIO DE AFOROS   ;1;;
1010;195307;5.987;16.036;8.6;1;3.1;27;ANUARIO DE AFOROS   ;1;;
1010;195308;2.403;6.437;3.1;1;1.8;26;ANUARIO DE AFOROS   ;1;;
1010;195309;2.39;6.195;2.9;25;1.8;1;ANUARIO DE AFOROS   ;1;;
1010;195310;11.113;29.765;20.6;29;6.6;1;ANUARIO DE AFOROS   ;1;;
1010;195311;18.517;47.995;24;29;14.3;21;ANUARIO DE AFOROS   ;1;;
1010;195312;17.674;47.339;22.9;1;12.6;28;ANUARIO DE AFOROS   ;1;;
1010;195401;10.213;27.354;13.4;21;6.6;15;ANUARIO DE AFOROS   ;1;;
1010;195402;14.714;35.597;37.8;11;10;1;ANUARIO DE AFOROS   ;1;;
1010;195403;19.732;52.851;74;17;11.2;1;ANUARIO DE AFOROS   ;1;;
1010;195404;14.22;36.858;17.3;1;11.7;22;ANUARIO DE AFOROS   ;1;;
1010;195405;11.59;31.044;15.7;9;5.5;31;ANUARIO DE AFOROS   ;1;;
1010;195406;3.72;9.642;5;1;2.6;27;ANUARIO DE AFOROS   ;1;;
1010;195407;1.923;5.149;2.4;1;1.5;28;ANUARIO DE AFOROS   ;1;;
1010;195408;2.319;6.212;2.6;3;1.5;1;ANUARIO DE AFOROS   ;1;;
1010;195409;4.63;12.001;10;25;2.1;1;ANUARIO DE AFOROS   ;1;;
1010;195410;4.606;12.338;10;26;2.6;17;ANUARIO DE AFOROS   ;1;;
1010;195411;11.38;29.497;20.6;28;3.5;1;ANUARIO DE AFOROS   ;1;;
1010;195412;6.719;17.997;15.7;3;4;24;ANUARIO DE AFOROS   ;1;;
1010;195501;61.397;164.445;221;23;3.5;1;ANUARIO DE AFOROS   ;1;;
1010;195502;29.2;70.641;69.6;6;18.3;26;ANUARIO DE AFOROS   ;1;;
1010;195503;27.648;74.053;123.8;25;17.3;1;ANUARIO DE AFOROS   ;1;;
1010;195504;11.907;30.862;16.2;1;8.6;30;ANUARIO DE AFOROS   ;1;;
1010;195505;6.497;17.401;8.6;1;3.1;29;ANUARIO DE AFOROS   ;1;;
1010;195506;5.173;13.409;11.2;19;2.6;29;ANUARIO DE AFOROS   ;1;;
1010;195507;2.226;5.962;2.6;1;1.8;25;ANUARIO DE AFOROS   ;1;;
1010;195508;1.984;5.314;2.4;12;1.5;30;ANUARIO DE AFOROS   ;1;;
1010;195509;2.113;5.478;2.6;25;1.5;1;ANUARIO DE AFOROS   ;1;;
1010;195510;3.439;9.21;5;25;2.6;1;ANUARIO DE AFOROS   ;1;;
1010;195511;13.817;35.813;36.3;5;4;1;ANUARIO DE AFOROS   ;1;;
1010;195512;22.545;60.385;83.2;24;4;1;ANUARIO DE AFOROS   ;1;;
1010;195601;13.777;36.901;18.3;31;11.2;10;ANUARIO DE AFOROS   ;1;;
1010;195602;13.676;34.266;21.8;2;9.4;26;ANUARIO DE AFOROS   ;1;;
1010;195603;16.761;44.893;65.3;29;6.6;15;ANUARIO DE AFOROS   ;1;;
1010;195604;59.757;154.889;200.5;13;19.5;7;ANUARIO DE AFOROS   ;1;;
1010;195605;11.719;31.389;24;1;6.6;29;ANUARIO DE AFOROS   ;1;;
1010;195606;4.097;10.619;6;1;2.6;26;ANUARIO DE AFOROS   ;1;;
1010;195607;2.158;5.78;2.4;1;1.8;26;ANUARIO DE AFOROS   ;1;;
1010;195608;1.965;5.262;2.6;17;1.5;11;ANUARIO DE AFOROS   ;1;;
1010;195609;3.063;7.94;5.5;10;1.4;20;ANUARIO DE AFOROS   ;1;;
1010;195610;3.784;10.135;7.3;24;2.6;4;ANUARIO DE AFOROS   ;1;;
1010;195611;4.32;11.197;7.3;18;2.6;10;ANUARIO DE AFOROS   ;1;;
1010;195612;6.174;16.537;8.6;25;3.5;1;ANUARIO DE AFOROS   ;1;;
1010;195701;8.884;23.795;17.3;29;3.5;10;ANUARIO DE AFOROS   ;1;;
1010;195702;13.746;33.255;20.6;22;10;17;ANUARIO DE AFOROS   ;1;;
1010;195703;15.277;40.919;20.6;7;9.4;18;ANUARIO DE AFOROS   ;1;;
1010;195704;9.61;24.909;16.2;1;6;23;ANUARIO DE AFOROS   ;1;;
1010;195705;7.513;20.123;13.4;16;5.5;5;ANUARIO DE AFOROS   ;1;;
1010;195706;4.4;11.405;7.3;4;3.1;26;ANUARIO DE AFOROS   ;1;;
1010;195707;2.381;6.376;3.1;1;1.8;23;ANUARIO DE AFOROS   ;1;;
1010;195708;1.587;4.251;1.8;1;1.5;14;ANUARIO DE AFOROS   ;1;;
1010;195709;1.413;3.663;1.8;12;1.3;23;ANUARIO DE AFOROS   ;1;;
1010;195710;2.252;6.031;4.7;1;1.5;14;ANUARIO DE AFOROS   ;1;;
1010;195711;7.037;18.239;18.3;5;2.1;1;ANUARIO DE AFOROS   ;1;;
1010;195712;6.184;16.563;8.6;24;4;3;ANUARIO DE AFOROS   ;1;;
1010;195801;21.8;58.389;99.4;29;7.3;1;ANUARIO DE AFOROS   ;1;;
1010;195802;44.782;108.337;105;10;22.9;5;ANUARIO DE AFOROS   ;1;;
1010;195803;60.929;163.192;140;27;18.3;8;ANUARIO DE AFOROS   ;1;;
1010;195804;42.017;108.907;71.9;3;29;17;ANUARIO DE AFOROS   ;1;;
1010;195805;29.655;79.428;63.3;10;13.4;29;ANUARIO DE AFOROS   ;1;;
1010;195806;15.49;40.15;26.5;7;8.6;23;ANUARIO DE AFOROS   ;1;;
1010;195807;12.435;33.307;26.5;4;4.7;28;ANUARIO DE AFOROS   ;1;;
1010;195808;6.552;17.548;8.6;1;4.7;22;ANUARIO DE AFOROS   ;1;;
1010;195809;5.17;13.401;6;1;4.7;4;ANUARIO DE AFOROS   ;1;;
1010;195810;9.442;25.289;15.7;5;6.6;27;ANUARIO DE AFOROS   ;1;;
1010;195811;9.34;24.209;15.7;15;7.3;4;ANUARIO DE AFOROS   ;1;;
1010;195812;33.984;91.022;63.3;23;7.3;1;ANUARIO DE AFOROS   ;1;;
1010;195901;36.148;96.82;69.6;22;15.7;19;ANUARIO DE AFOROS   ;1;;
1010;195902;16.618;40.202;29;1;8.6;24;ANUARIO DE AFOROS   ;1;;
1010;195903;26.265;70.347;94;31;13.4;2;ANUARIO DE AFOROS   ;1;;
1010;195904;43.04;111.56;114;16;21.8;14;ANUARIO DE AFOROS   ;1;;
1010;195905;31.848;85.303;53.2;1;18.3;20;ANUARIO DE AFOROS   ;1;;
1010;195906;13.38;34.681;27.7;5;4.7;23;ANUARIO DE AFOROS   ;1;;
1010;195907;5.913;15.837;14.3;15;2.6;27;ANUARIO DE AFOROS   ;1;;
1010;195908;3.477;9.314;8;31;2.6;1;ANUARIO DE AFOROS   ;1;;
1010;195909;5.617;14.558;10;25;2.6;9;ANUARIO DE AFOROS   ;1;;
1011;191201;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191202;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191203;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191204;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191205;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191206;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191207;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191209;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191210;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191211;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191301;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191302;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191303;75.323;201.744;84;2;54.5;7;ANUARIO DE AFOROS   ;1;;
1011;191304;66.542;172.476;80.25;20;54.5;11;ANUARIO DE AFOROS   ;1;;
1011;191305;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191306;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191307;45.284;121.288;93.5;1;25;30;ANUARIO DE AFOROS   ;1;;
1011;191310;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191311;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191312;62.731;168.018;77.5;1;54;27;ANUARIO DE AFOROS   ;1;;
1011;191401;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191402;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191403;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191404;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191405;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191406;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191407;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191408;17.792;47.654;22.4;1;16.59;9;ANUARIO DE AFOROS   ;1;;
1011;191409;19.379;50.231;24.02;11;18.15;1;ANUARIO DE AFOROS   ;1;;
1011;191410;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191411;38.863;100.734;69;6;30.72;22;ANUARIO DE AFOROS   ;1;;
1011;191412;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191502;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191503;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191504;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191505;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191506;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191507;29.481;78.961;41.05;1;23;30;ANUARIO DE AFOROS   ;1;;
1011;191508;17.318;46.384;23;13;16.06;3;ANUARIO DE AFOROS   ;1;;
1011;191509;30.1;78.019;69;29;25.6;1;ANUARIO DE AFOROS   ;1;;
1011;191510;42.252;113.167;69;1;32;14;ANUARIO DE AFOROS   ;1;;
1011;191511;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191512;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191601;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191602;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191603;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191604;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191605;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191606;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191607;38.789;103.892;59.75;1;25.6;28;ANUARIO DE AFOROS   ;1;;
1011;191608;23.41;62.7;28.8;30;20.25;8;ANUARIO DE AFOROS   ;1;;
1011;191609;27.56;71.436;28.8;1;23;23;ANUARIO DE AFOROS   ;1;;
1011;191610;33.015;88.426;69;26;23;14;ANUARIO DE AFOROS   ;1;;
1011;191611;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191612;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191701;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191702;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191703;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191704;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191705;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191706;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191707;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191708;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191709;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191710;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191711;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191712;15.796;42.309;18.086;1;15;4;ANUARIO DE AFOROS   ;1;;
1011;191801;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191802;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191803;32.047;85.836;42;19;28.5;1;ANUARIO DE AFOROS   ;1;;
1011;191804;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191805;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191806;18.05;46.785;28.5;1;11.119;26;ANUARIO DE AFOROS   ;1;;
1011;191807;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191808;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191809;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191810;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191811;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191812;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191901;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191902;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191903;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191904;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191905;71.505;191.519;100.9;1;43;30;ANUARIO DE AFOROS   ;1;;
1011;191906;27.242;70.612;54;4;14;27;ANUARIO DE AFOROS   ;1;;
1011;191907;10.28;27.535;14;1;6.339;27;ANUARIO DE AFOROS   ;1;;
1011;191908;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;191909;8.076;20.934;11.119;26;6.339;15;ANUARIO DE AFOROS   ;1;;
1011;191910;14.993;40.156;22.4;31;11.119;23;ANUARIO DE AFOROS   ;1;;
1011;191911;55.87;144.814;113.2;15;18.086;1;ANUARIO DE AFOROS   ;1;;
1011;191912;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192001;111.8;299.445;151.7;5;66;19;ANUARIO DE AFOROS   ;1;;
1011;192002;74.277;186.109;129;20;48.749;10;ANUARIO DE AFOROS   ;1;;
1011;192003;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192004;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192005;92.661;248.184;129;1;54.4;31;ANUARIO DE AFOROS   ;1;;
1011;192006;53.068;137.553;89;15;37.25;5;ANUARIO DE AFOROS   ;1;;
1011;192007;21.551;57.722;37.25;1;12.5;29;ANUARIO DE AFOROS   ;1;;
1011;192008;12.5;33.48;12.5;1;12.5;1;ANUARIO DE AFOROS   ;1;;
1011;192009;17.059;44.217;18.717;9;12.5;1;ANUARIO DE AFOROS   ;1;;
1011;192010;52.963;141.855;95;6;18.717;1;ANUARIO DE AFOROS   ;1;;
1011;192011;54.883;142.256;60.25;1;48.749;13;ANUARIO DE AFOROS   ;1;;
1011;192012;68.863;184.442;95;28;48.749;15;ANUARIO DE AFOROS   ;1;;
1011;192101;91.225;244.336;117.5;1;71.75;25;ANUARIO DE AFOROS   ;1;;
1011;192102;76.479;185.017;117.5;3;54.4;24;ANUARIO DE AFOROS   ;1;;
1011;192103;42.569;114.017;54.4;1;37.25;6;ANUARIO DE AFOROS   ;1;;
1011;192104;32.31;83.748;37.25;1;27.2;2;ANUARIO DE AFOROS   ;1;;
1011;192105;44.774;119.922;60.25;9;32;4;ANUARIO DE AFOROS   ;1;;
1011;192106;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192107;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192108;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192109;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192110;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192111;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192112;52.674;141.082;71.75;3;32;28;ANUARIO DE AFOROS   ;1;;
1011;192201;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192202;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192203;128.919;345.298;151.7;29;117.5;1;ANUARIO DE AFOROS   ;1;;
1011;192204;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192205;98.29;263.261;111.7;1;54.4;29;ANUARIO DE AFOROS   ;1;;
1011;192206;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192207;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192208;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192209;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192210;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192211;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192212;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192301;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192302;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192303;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192304;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192305;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192306;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192307;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192308;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192309;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192310;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192311;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192312;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192401;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192402;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192403;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192404;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192405;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192406;52.088;135.013;83.5;1;27.2;29;ANUARIO DE AFOROS   ;1;;
1011;192407;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192408;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192409;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192410;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192411;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192412;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192507;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192508;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192509;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192510;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192511;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192512;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192601;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192602;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192603;95.773;256.517;151.7;28;54.4;17;ANUARIO DE AFOROS   ;1;;
1011;192604;116.213;301.225;134.5;1;95;10;ANUARIO DE AFOROS   ;1;;
1011;192605;79.521;212.989;123.2;1;37.25;31;ANUARIO DE AFOROS   ;1;;
1011;192606;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192607;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192608;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192609;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192610;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192612;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192701;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192702;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192703;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192704;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192705;68.101;182.403;117.5;1;37.25;27;ANUARIO DE AFOROS   ;1;;
1011;192706;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192707;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192708;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192709;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192710;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192711;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192801;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192802;111.217;278.666;134.5;1;77.5;23;ANUARIO DE AFOROS   ;1;;
1011;192803;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192804;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192805;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192806;89.52;232.036;140.3;7;37.25;29;ANUARIO DE AFOROS   ;1;;
1011;192807;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192808;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192809;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192810;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192811;50.423;130.697;83.5;1;32;25;ANUARIO DE AFOROS   ;1;;
1011;192812;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192901;51.339;137.505;95;27;32;17;ANUARIO DE AFOROS   ;1;;
1011;192902;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192903;107.564;288.101;146;1;48.749;30;ANUARIO DE AFOROS   ;1;;
1011;192904;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192905;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192906;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192907;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192908;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192909;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192910;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192911;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;192912;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193001;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193002;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193003;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193004;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193005;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193006;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193007;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193008;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193009;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193010;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193011;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193012;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193101;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193102;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193103;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193104;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193105;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193106;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193107;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193108;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193109;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193110;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193111;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193112;;;;;;;ANUARIO DE AFOROS   ;1;;
1011;193201;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193202;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193203;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193204;73.34;190.097;106.2;;54.4;;'AÑOS DE LA GUERRA' ;2;;
1011;193205;94.07;251.957;140.3;;83.5;;'AÑOS DE LA GUERRA' ;2;;
1011;193206;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193207;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193208;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193209;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193210;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193211;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193212;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193301;88.93;238.19;134.5;;66;;'AÑOS DE LA GUERRA' ;2;;
1011;193302;74.07;179.19;89;;54.4;;'AÑOS DE LA GUERRA' ;2;;
1011;193303;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193304;76.45;198.158;106.2;;54.4;;'AÑOS DE LA GUERRA' ;2;;
1011;193305;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193306;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193307;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193308;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193309;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193310;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193311;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193312;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193401;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193402;44.68;108.09;66;;37.25;;'AÑOS DE LA GUERRA' ;2;;
1011;193403;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193404;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193405;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193406;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193407;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193408;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193409;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193410;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193411;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193412;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193501;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193502;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193503;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193504;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193505;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193506;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193507;113.13;303.007;151.7;;95;;'AÑOS DE LA GUERRA' ;2;;
1011;193508;92.48;247.698;95;;89;;'AÑOS DE LA GUERRA' ;2;;
1011;193509;86.07;223.093;89;;83.5;;'AÑOS DE LA GUERRA' ;2;;
1011;193510;92.25;247.082;151.7;;83.5;;'AÑOS DE LA GUERRA' ;2;;
1011;193511;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193512;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193601;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193602;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193603;;;;;;;'AÑOS DE LA GUERRA' ;2;;
1011;193604;;;;;;;'AÑOS DE LA GUERRA' ;2;;
