ref_ceh;fecha;altura;caudal
1401;13/03/1972;;67.16
1401;14/03/1972;;72.39
1401;15/03/1972;;77.36
1401;16/03/1972;;69.64
1401;17/03/1972;;69.29
1401;18/03/1972;;72.87
1401;19/03/1972;;78.04
1401;20/03/1972;;77.77
1401;21/03/1972;;70.7
1401;22/03/1972;;73.14
1401;23/03/1972;;77.81
1401;24/03/1972;;71.84
1401;25/03/1972;;73.98
1401;26/03/1972;;79.32
1401;27/03/1972;;71.15
1401;28/03/1972;;74.54
1401;29/03/1972;;71.78
1401;30/03/1972;;71.26
1401;31/03/1972;;74.85
1401;01/04/1972;;68.74
1401;02/04/1972;;73.72
1401;03/04/1972;;74.2
1401;04/04/1972;;70.91
1401;05/04/1972;;70.61
1401;06/04/1972;;74.18
1401;07/04/1972;;66.92
1401;08/04/1972;;76.4
1401;09/04/1972;;73.84
1401;10/04/1972;;68.92
1401;11/04/1972;;62.4
1401;12/04/1972;;52.5
1401;13/04/1972;;67.46
1401;14/04/1972;;65.37
1401;15/04/1972;;62.09
1401;16/04/1972;;73.12
1401;17/04/1972;;59.97
1401;18/04/1972;;63.14
1401;19/04/1972;;74.02
1401;20/04/1972;;70.26
1401;21/04/1972;;69.3
1401;22/04/1972;;67.7
1401;23/04/1972;;72.79
1401;24/04/1972;;75.07
1401;25/04/1972;;74.79
1401;26/04/1972;;68.58
1401;27/04/1972;;73.86
1401;28/04/1972;;70.52
1401;29/04/1972;;71.19
1401;30/04/1972;;60.06
1401;01/05/1972;;52.76
1401;02/05/1972;;70.1
1401;03/05/1972;;65.9
1401;04/05/1972;;72.49
1401;05/05/1972;;57.42
1401;06/05/1972;;58.92
1401;07/05/1972;;46.69
1401;08/05/1972;;47.02
1401;09/05/1972;;62.57
1401;10/05/1972;;68.2
1401;11/05/1972;;40.54
1401;12/05/1972;;57.73
1401;13/05/1972;;72.69
1401;14/05/1972;;67.98
1401;15/05/1972;;70.81
1401;16/05/1972;;75.45
1401;17/05/1972;;70.96
1401;18/05/1972;;70.07
1401;19/05/1972;;72.71
1401;20/05/1972;;71.82
1401;21/05/1972;;65.51
1401;22/05/1972;;70.05
1401;23/05/1972;;66.48
1401;24/05/1972;;68.36
1401;25/05/1972;;70.99
1401;26/05/1972;;71.52
1401;27/05/1972;;74.1
1401;28/05/1972;;74.04
1401;29/05/1972;;70.87
1401;30/05/1972;;70.36
1401;31/05/1972;;71.98
1401;01/06/1972;;71.4
1401;02/06/1972;;72.18
1401;03/06/1972;;68
1401;04/06/1972;;71.87
1401;05/06/1972;;69.65
1401;06/06/1972;;72.33
1401;07/06/1972;;72.48
1401;08/06/1972;;63.81
1401;09/06/1972;;68.51
1401;10/06/1972;;66.27
1401;11/06/1972;;48.82
1401;12/06/1972;;59.11
1401;13/06/1972;;65.36
1401;14/06/1972;;69.31
1401;15/06/1972;;59.83
1401;16/06/1972;;72.04
1401;17/06/1972;;70.23
1401;18/06/1972;;73.44
1401;19/06/1972;;69.87
1401;20/06/1972;;67.79
1401;21/06/1972;;69.13
1401;22/06/1972;;66.44
1401;23/06/1972;;71.85
1401;24/06/1972;;64.28
1401;25/06/1972;;73.05
1401;26/06/1972;;61.12
1401;27/06/1972;;54.17
1401;28/06/1972;;58.8
1401;29/06/1972;;34.79
1401;30/06/1972;;34.96
1401;01/07/1972;;47.17
1401;02/07/1972;;38.87
1401;03/07/1972;;40.39
1401;04/07/1972;;54.31
1401;05/07/1972;;64.84
1401;06/07/1972;;71.58
1401;07/07/1972;;73.69
1401;08/07/1972;;70.96
1401;09/07/1972;;56.01
1401;10/07/1972;;59.3
1401;11/07/1972;;67.78
1401;12/07/1972;;71.29
1401;13/07/1972;;73.11
1401;14/07/1972;;71.71
1401;15/07/1972;;70.1
1401;16/07/1972;;67.47
1401;17/07/1972;;69.89
1401;18/07/1972;;67.61
1401;19/07/1972;;66.34
1401;20/07/1972;;72.37
1401;21/07/1972;;77.68
1401;22/07/1972;;71.04
1401;23/07/1972;;55.01
1401;24/07/1972;;56.1
1401;25/07/1972;;51.6
1401;26/07/1972;;76.91
1401;27/07/1972;;73.63
1401;28/07/1972;;71.16
1401;29/07/1972;;73.1
1401;30/07/1972;;64.48
1401;31/07/1972;;63.12
1401;01/08/1972;;74.02
1401;02/08/1972;;73.68
1401;03/08/1972;;69.95
1401;04/08/1972;;76.03
1401;05/08/1972;;73.8
1401;06/08/1972;;74.16
1401;07/08/1972;;54.94
1401;08/08/1972;;61.41
1401;09/08/1972;;67.62
1401;10/08/1972;;70.78
1401;11/08/1972;;73.8
1401;12/08/1972;;74.46
1401;13/08/1972;;64.3
1401;14/08/1972;;77.34
1401;15/08/1972;;73.03
1401;16/08/1972;;59.46
1401;17/08/1972;;46.07
1401;18/08/1972;;0
1401;19/08/1972;;0
1401;20/08/1972;;0
1401;21/08/1972;;0
1401;22/08/1972;;0
1401;23/08/1972;;0
1401;24/08/1972;;10.2
1401;25/08/1972;;54.56
1401;26/08/1972;;44.42
1401;27/08/1972;;50.59
1401;28/08/1972;;27.95
1401;29/08/1972;;15.61
1401;30/08/1972;;21.16
1401;31/08/1972;;18.38
1401;01/09/1972;;19.51
1401;02/09/1972;;40.23
1401;03/09/1972;;49.55
1401;04/09/1972;;38.99
1401;05/09/1972;;47.62
1401;06/09/1972;;37.91
1401;07/09/1972;;39.21
1401;08/09/1972;;38.74
1401;09/09/1972;;36.17
1401;10/09/1972;;40.05
1401;11/09/1972;;40.04
1401;12/09/1972;;37.43
1401;13/09/1972;;37.4
1401;14/09/1972;;40.95
1401;15/09/1972;;42.68
1401;16/09/1972;;36.73
1401;17/09/1972;;25.09
1401;18/09/1972;;34.13
1401;19/09/1972;;23.59
1401;20/09/1972;;35.88
1401;21/09/1972;;33.27
1401;22/09/1972;;36.59
1401;23/09/1972;;33.56
1401;24/09/1972;;40.77
1401;25/09/1972;;33.96
1401;26/09/1972;;17.41
1401;27/09/1972;;22.26
1401;28/09/1972;;24.19
1401;29/09/1972;;22.69
1401;30/09/1972;;28.43
1401;01/10/1972;;27.42
1401;02/10/1972;;40.82
1401;03/10/1972;;51.08
1401;04/10/1972;;65.26
1401;05/10/1972;;67.47
1401;06/10/1972;;66.66
1401;07/10/1972;;67.15
1401;08/10/1972;;65.33
1401;09/10/1972;;53.38
1401;10/10/1972;;61.55
1401;11/10/1972;;68.26
1401;12/10/1972;;57.88
1401;13/10/1972;;54.38
1401;14/10/1972;;70.24
1401;15/10/1972;;64.68
1401;16/10/1972;;50.86
1401;17/10/1972;;62.18
1401;18/10/1972;;66.15
1401;19/10/1972;;69.65
1401;20/10/1972;;71
1401;21/10/1972;;77.04
1401;22/10/1972;;55.37
1401;23/10/1972;;50.1
1401;24/10/1972;;72.61
1401;25/10/1972;;69.6
1401;26/10/1972;;78.6
1401;27/10/1972;;72.9
1401;28/10/1972;;74.71
1401;29/10/1972;;71.65
1401;30/10/1972;;52.39
1401;31/10/1972;;49.1
1401;01/11/1972;;54.24
1401;02/11/1972;;57.17
1401;03/11/1972;;72.37
1401;04/11/1972;;74.85
1401;05/11/1972;;67.75
1401;06/11/1972;;56.11
1401;07/11/1972;;67.59
1401;08/11/1972;;69.66
1401;09/11/1972;;74.94
1401;10/11/1972;;73.45
1401;11/11/1972;;75.83
1401;12/11/1972;;65.61
1401;13/11/1972;;58.41
1401;14/11/1972;;60.15
1401;15/11/1972;;46.88
1401;16/11/1972;;42.75
1401;17/11/1972;;52.77
1401;18/11/1972;;63.77
1401;19/11/1972;;61.86
1401;20/11/1972;;47.17
1401;21/11/1972;;72.29
1401;22/11/1972;;70.67
1401;23/11/1972;;71
1401;24/11/1972;;71.5
1401;25/11/1972;;73.89
1401;26/11/1972;;64.6
1401;27/11/1972;;67.27
1401;28/11/1972;;73.36
1401;29/11/1972;;76.93
1401;30/11/1972;;74.53
1401;01/12/1972;;74.09
1401;02/12/1972;;75.46
1401;03/12/1972;;73.99
1401;04/12/1972;;75.68
1401;05/12/1972;;77.01
