indroea;anomes;hmedmes;qmedmes;apormedmes;qcmes;hcmes;dia_cmes;qnmes;hnmes;dia_nmes;orig_dato_id
1724;200801;0.54;6.733;18.033;17.81;0.82;16;1.621;0.33;1;1
1724;200802;0.47;4.365;10.936;5.844;0.52;4;3.39;0.43;26;1
1724;200803;0.53;6.785;18.173;27.821;1.02;28;3.39;0.43;4;1
1724;200804;0.93;23.544;61.025;46.24;1.29;23;11.327;0.68;7;1
1724;200805;0.7;12.586;33.711;19.882;0.87;1;8.852;0.61;21;1
1724;200806;0.55;7.055;18.287;12.725;0.71;1;3.397;0.43;29;1
1724;200807;0.36;2.09;5.597;3.397;0.43;2;1.201;0.29;29;1
1724;200808;0.27;1.099;2.944;1.277;0.3;1;1.041;0.25;26;1
1724;200809;0.28;1.151;2.984;1.588;0.33;6;1.043;0.25;30;1
1724;200810;0.27;1.283;3.436;3.8;0.43;31;0.726;0.22;3;1
1724;200811;0.46;4.581;11.874;7.123;0.55;11;2.305;0.35;2;1
1724;200812;0.75;14.609;39.128;37.124;1.2;7;4.098;0.44;2;1
1724;200901;0.95;25.444;68.148;86.271;2.06;23;8.113;0.58;17;1
1724;200902;1.05;28.84;69.769;52.074;1.44;1;15.074;0.79;28;1
1724;200903;0.84;18.094;48.462;34.954;1.17;7;10.919;0.69;31;1
1724;200904;0.62;8.422;21.83;10.326;0.67;1;7.298;0.58;27;1
1724;200905;0.57;7.049;18.881;10.632;0.68;1;4.736;0.49;31;1
1724;200906;0.49;4.973;12.89;11.938;0.71;10;3.137;0.41;30;1
1724;200907;0.36;2.277;6.099;3.94;0.45;23;1.538;0.3;31;1
1724;200908;0.28;1.264;3.384;1.896;0.33;2;0.811;0.23;31;1
1724;200909;0.24;0.878;2.276;1.094;0.26;17;0.76;0.23;30;1
1724;200910;0.33;2.082;5.576;4.619;0.47;22;0.7;0.22;3;1
1724;200911;0.8;17.081;44.275;51.521;1.5;16;2.411;0.37;1;1
1724;200912;1.17;35.333;94.635;76.363;1.92;30;15.508;0.8;20;1
1724;201001;1.19;36.187;96.922;65.441;1.73;14;22.177;0.92;30;1
1724;201002;0.99;26.254;63.514;101.711;2.3;25;11.234;0.7;21;1
1724;201003;1.09;31.149;83.43;61.121;1.67;1;14.999;0.78;18;1
1724;201004;0.94;23.079;59.821;34.249;1.16;1;16.314;0.81;30;1
1724;201005;0.7;11.506;30.819;17.006;0.83;11;7.177;0.58;31;1
1724;201006;0.66;10.531;27.297;31.063;1.09;11;5.38;0.51;8;1
1724;201007;0.44;3.744;10.027;5.912;0.53;1;2.233;0.36;30;1
1724;201008;0.31;1.622;4.344;2.14;0.35;1;1.281;0.28;31;1
1724;201009;0.29;1.383;3.585;2.032;0.34;17;1.15;0.27;6;1
1724;201010;0.49;5.72;15.32;22.47;0.93;31;1.27;0.28;1;1
1724;201011;1.02;27.34;70.865;56.8;1.59;21;8.52;0.62;7;1
1724;201012;0.95;23.385;62.636;50.26;1.47;8;12.39;0.72;4;1
1724;201101;1.06;29.711;79.577;84.79;2.04;7;12.14;0.72;31;1
1724;201102;0.79;16.173;39.125;40.5;1.28;22;7.74;0.6;14;1
1724;201103;0.77;14.63;39.185;21.52;0.91;30;11.08;0.69;24;1
1724;201104;0.66;10.279;26.642;18.37;0.85;1;6.35;0.55;29;1
1724;201105;0.51;5.356;14.345;8.46;0.62;2;3.78;0.44;29;1
1724;201106;0.38;2.727;7.068;3.88;0.45;6;1.59;0.31;30;1
1724;201107;0.3;1.423;3.81;1.8;0.33;10;0.96;0.25;30;1
1724;201108;0.25;0.954;2.556;1.37;0.29;2;0.7;0.22;12;1
1724;201109;0.24;0.854;2.214;1.27;0.28;2;0.67;0.22;27;1
1724;201110;0.28;1.631;4.37;9.691;0.64;27;0.651;0.21;21;1
1724;201111;0.46;4.135;10.719;7.77;0.6;12;2.239;0.36;2;1
1724;201112;0.56;6.861;18.375;15.695;0.8;17;3.374;0.42;1;1
1724;201201;0.48;4.566;12.231;6.258;0.55;2;3.52;0.43;28;1
1724;201202;0.47;4.364;10.933;8.226;0.61;7;3.33;0.42;4;1
1724;201203;0.41;3.153;8.444;3.52;0.43;1;2.371;0.37;31;1
1724;201204;0.62;10.248;26.562;26.547;1;21;2.45;0.37;1;1
1724;201205;0.8;16.711;44.759;36.663;1.21;9;6.272;0.55;31;1
1724;201206;0.48;4.703;12.19;6.78;0.56;2;3.084;0.41;30;1
1724;201207;0.35;2.241;6.001;3.121;0.41;2;1.227;0.28;31;1
1724;201208;0.25;0.958;2.565;1.267;0.28;4;0.7;0.22;23;1
1724;201209;0.24;0.863;2.237;2.134;0.35;26;0.63;0.21;8;1
1724;201210;0.33;1.914;5.127;4.712;0.48;18;1.05;0.26;9;1
1724;201211;0.45;3.965;10.277;4.971;0.5;18;2.244;0.36;1;1
1724;201212;0.76;15.896;42.575;46.528;1.36;14;3.718;0.44;3;1
1724;201301;1.05;29.681;79.498;103.408;2.31;19;9.305;0.64;11;1
1724;201302;1.11;32.256;78.033;57.268;1.6;2;21.086;0.9;28;1
1724;201303;1.12;32.598;87.311;75.951;1.91;30;15.909;0.8;5;1
1724;201304;1.15;33.651;87.222;64.805;1.73;1;14.685;0.78;30;1
1724;201305;0.68;10.614;28.429;14.525;0.77;7;8.063;0.61;28;1
1724;201306;0.52;5.774;14.966;8.701;0.63;1;3.516;0.43;30;1
1724;201307;0.36;2.287;6.124;3.372;0.42;1;1.6;0.31;27;1
1724;201308;0.27;1.194;3.198;1.766;0.32;1;0.824;0.24;28;1
1724;201309;0.23;0.842;2.182;1.958;0.34;29;0.63;0.21;17;1
1724;201310;0.51;6.417;17.188;26.601;0.99;22;1.86;0.33;10;1
1724;201311;0.86;19.583;50.76;58.856;1.62;5;7.037;0.57;1;1
1724;201312;0.76;16.224;43.454;54.362;1.54;25;5.321;0.51;17;1
1724;201401;1.32;42.403;113.573;66.465;1.75;6;32.954;1.13;13;1
1724;201402;1.39;46.599;112.733;71.025;1.83;8;30.4;1.07;26;1
1724;201403;1.19;36.213;96.994;79.5;1.97;2;23.732;0.95;28;1
1724;201404;1.08;30.026;77.829;54.391;1.55;2;15.797;0.8;30;1
1724;201405;0.65;9.861;26.411;14.884;0.78;1;6.703;0.56;20;1
1724;201406;0.52;5.756;14.92;9.599;0.65;1;4.002;0.45;30;1
1724;201407;0.4;2.921;7.824;4.405;0.47;2;1.861;0.33;30;1
1724;201408;0.31;1.598;4.281;2.04;0.34;3;1.239;0.28;31;1
1724;201409;0.29;1.309;3.392;1.698;0.32;18;1.004;0.26;4;1
1724;201410;0.42;3.944;10.563;18.466;0.85;17;1.148;0.27;1;1
1724;201411;0.8;16.751;43.42;31.73;1.1;17;2.96;0.4;1;1
1724;201412;0.67;10.286;27.549;13.502;0.75;1;8.21;0.61;27;1
1724;201501;0.68;12.731;34.099;94.971;2.18;31;6.139;0.54;13;1
1724;201502;1.13;32.758;79.247;53.516;1.53;1;19.993;0.88;13;1
1724;201503;1.01;26.932;72.134;56.563;1.59;3;13.386;0.75;25;1
1724;201504;0.67;10.433;27.043;14.883;0.78;1;7.54;0.59;24;1
1724;201505;0.69;11.855;31.753;32.89;1.13;5;5.371;0.51;31;1
1724;201506;0.44;3.728;9.663;5.24;0.51;1;2.291;0.36;29;1
1724;201507;0.29;1.43;3.829;2.233;0.36;1;1;0.25;29;1
1724;201508;0.26;1.067;2.859;1.598;0.31;1;0.858;0.24;11;1
1724;201509;0.31;1.996;5.173;12.846;0.71;16;0.78;0.23;11;1
1724;201510;0.46;4.62;12.375;14.897;0.78;29;1.48;0.3;2;1
1724;201511;0.6;8.152;21.13;15.969;0.8;6;5.31;0.51;20;1
1724;201512;0.52;5.67;15.187;8.397;0.62;31;4.82;0.49;22;1
1724;201601;1.28;41.787;111.924;100.895;2.28;11;8.565;0.62;1;1
1724;201602;1.3;42.791;107.218;127.544;2.65;13;15.403;0.79;5;1
1724;201603;1.03;27.838;74.56;40.259;1.28;30;18.696;0.86;25;1
1724;201604;1.16;34.656;89.829;51.068;1.49;20;23.53;0.95;13;1
1724;201605;0.88;20.076;53.772;28.767;1.03;13;11.993;0.72;31;1
1724;201606;0.61;8.266;21.425;12.217;0.72;17;5.206;0.51;30;1
1724;201607;0.42;3.348;8.969;5.124;0.5;1;2.106;0.35;31;1
1724;201608;0.31;1.578;4.226;2.159;0.35;1;1.206;0.28;31;1
1724;201609;0.3;1.51;3.915;3.256;0.41;16;0.94;0.25;8;1
1724;201610;0.32;1.705;4.568;2.298;0.36;23;1.36;0.29;9;1
1724;201611;0.43;3.606;9.346;8.26;0.61;21;1.727;0.32;1;1
1724;201612;0.42;3.364;9.009;3.928;0.45;1;2.831;0.39;31;1
1724;201701;0.37;2.476;6.633;3.704;0.44;31;2.175;0.35;25;1
1724;201702;0.83;18.238;44.122;55.768;1.56;4;3.776;0.44;1;1
1724;201703;0.66;10.064;26.956;16.401;0.81;6;7.726;0.6;25;1
1724;201704;0.55;6.395;16.575;9.947;0.66;1;4.303;0.47;29;1
1724;201705;0.48;4.659;12.478;7.216;0.58;13;3.763;0.44;9;1
1724;201706;0.39;2.774;7.189;4.488;0.47;30;1.77;0.32;25;1
1724;201707;0.32;1.771;4.743;4.657;0.48;1;1.046;0.26;27;1
1724;201708;0.24;0.871;2.332;1.623;0.3;29;0.698;0.22;23;1
1724;201709;0.24;0.851;2.207;0.958;0.25;26;0.73;0.22;10;1
1724;201710;0.24;0.908;2.431;1.267;0.28;18;0.657;0.21;9;1
1724;201711;0.29;1.34;3.474;2.432;0.37;25;0.953;0.25;1;1
1724;201712;0.64;11.473;30.728;41.621;1.28;11;1.362;0.29;4;1
1724;201801;0.83;17.685;47.368;37.023;1.21;3;10.83;0.69;31;1
1724;201802;0.85;18.799;45.478;41.272;1.3;16;9.418;0.65;10;1
1724;201803;1.2;36.833;98.653;57.332;1.6;10;20.767;0.9;1;1
1724;201804;1.18;35.72;92.585;54.708;1.55;4;21.193;0.91;30;1
1724;201805;0.72;12.492;33.459;19.111;0.87;1;8.477;0.62;28;1
1724;201806;0.65;9.797;25.394;22.16;0.92;9;6.341;0.55;28;1
1724;201807;0.52;5.737;15.365;9.656;0.65;1;3.602;0.43;31;1
1724;201808;0.37;2.491;6.673;3.544;0.43;1;1.86;0.33;31;1
1724;201809;0.33;1.82;4.718;2.181;0.35;5;1.586;0.31;29;1
1724;201810;0.33;1.819;4.871;2.783;0.39;30;1.364;0.29;6;1
1724;201811;0.7;12.799;33.174;29.12;1.05;11;2.721;0.39;1;1
1724;201812;0.8;16.431;44.008;27.445;1.03;16;10.418;0.66;12;1
1724;201901;0.76;16.015;42.894;78.502;1.8;31;7.04;0.56;18;1
1724;201902;1;26.472;64.041;70.42;1.7;1;14.133;0.76;28;1
1724;201903;0.74;13.802;36.966;22.232;0.93;7;8.65;0.61;31;1
1724;201904;0.77;14.869;38.54;25.137;0.99;26;8.073;0.59;3;1
1724;201905;0.68;11.085;29.691;18.65;0.86;1;6.625;0.55;31;1
1724;201906;0.5;5.367;13.912;8.169;0.59;7;3.681;0.43;30;1
1724;201907;0.36;2.198;5.888;3.558;0.43;1;1.37;0.3;31;1
1724;201908;0.27;1.081;2.897;1.525;0.31;9;0.77;0.24;30;1
1724;201909;0.24;0.764;1.981;1.215;0.29;22;0.502;0.2;14;1
1724;201910;0.34;2.258;6.047;6.95;0.55;20;0.675;0.23;12;1
1724;201911;1.18;37.931;98.317;76.127;1.77;13;3.987;0.44;1;1
1724;201912;1.5;59.154;158.437;138.715;2.53;20;21.58;0.92;11;1
1724;202001;0.78;15.221;40.768;26.301;1.01;1;9.854;0.64;26;1
1724;202002;0.76;14.43;36.157;27.597;1.03;1;8.939;0.62;28;1
1724;202003;0.85;19.244;51.543;38.616;1.22;5;9.031;0.62;31;1
1724;202004;0.66;10.393;26.939;16.541;0.81;18;8.212;0.6;4;1
1724;202005;0.6;8.598;23.028;13.384;0.74;2;5.15;0.49;30;1
1724;202006;0.47;4.45;11.534;6.266;0.53;13;3.246;0.41;30;1
1724;202007;0.32;1.767;4.732;3.032;0.4;1;0.977;0.26;31;1
1724;202008;0.3;1.431;3.833;3.796;0.44;18;0.802;0.24;8;1
1724;202009;0.28;1.172;3.038;1.947;0.34;28;0.765;0.24;10;1
1724;202010;0.56;7.826;20.96;20.638;0.87;25;1.549;0.31;1;1
1724;202011;0.53;6.325;16.394;8.604;0.61;1;5.04;0.49;24;1
1724;202012;0.99;28.122;75.321;121.788;2.34;11;5.054;0.49;3;1
1724;202101;1;27.983;74.95;73.057;1.73;25;10.56;0.66;17;1
1724;202102;1.34;46.577;112.68;76.611;1.78;3;27.976;1.04;28;1
1724;202103;0.78;15.833;42.407;29.917;1.07;2;8.635;0.61;31;1
1724;202104;0.53;6.259;16.224;8.503;0.61;1;4.724;0.48;30;1
1724;202105;0.49;5.218;13.975;9.686;0.64;16;3.81;0.44;8;1
1724;202106;0.5;5.661;14.674;14.246;0.76;22;2.962;0.4;13;1
1724;202107;0.41;3.227;8.643;5.324;0.5;1;1.918;0.34;31;1
1724;202108;0.3;1.426;3.819;1.894;0.34;5;1.036;0.27;25;1
1724;202109;0.31;1.473;3.819;1.888;0.34;14;1.111;0.28;6;1
1725;200810;0.57;;;;;;;;;1
1725;200811;1.03;;;;;;;;;1
1725;200812;1.41;;;;;;;;;1
1725;200901;1.59;;;;;;;;;1
1725;200902;1.6;;;;;;;;;1
1725;200903;1.47;;;;;;;;;1
1725;200904;1.16;;;;;;;;;1
1725;200905;1.12;;;;;;;;;1
1725;200906;0.98;;;;;;;;;1
1725;200907;0.89;;;;;;;;;1
1725;200908;1.22;;;;;;;;;1
1725;200909;0.57;;;;;;;;;1
1725;200910;0.57;0.608;1.629;2.819;1.03;22;0.222;0.38;3;1
1725;200911;1.54;;;;1.04;;;0.65;;1
1725;200912;1.77;;;;2.23;;;1.33;;1
1725;201001;1.76;11.18;29.945;19.535;2.2;14;5.845;1.43;11;1
1725;201002;1.56;8.638;20.898;30.635;2.84;25;3.77;1.18;20;1
1725;201003;1.66;9.554;25.589;18.465;2.14;1;4.509;1.28;17;1
1725;201004;1.57;7.391;19.156;11.634;1.79;1;5.345;1.36;30;1
1725;201005;1.18;3.559;9.533;5.714;1.39;11;1.894;0.97;31;1
1725;201006;1.22;4.681;12.134;24.461;2.37;11;1.267;0.86;7;1
1725;201007;0.8;1.065;2.852;2.225;1.02;1;0.603;0.69;27;1
1725;201008;0.63;0.456;1.221;0.638;0.71;2;0.171;0.5;31;1
1725;201009;0.5;0.152;0.395;0.241;0.55;8;0.119;0.47;15;1
1725;201010;0.81;1.668;4.468;13.66;1.92;31;0.12;0.48;1;1
1725;201011;1.69;9.045;23.445;23.68;2.47;21;2.89;1.07;7;1
1725;201012;1.55;6.536;17.506;15.36;2.2;8;3.68;1.32;20;1
1725;201101;1.61;7.725;20.689;29.02;2.58;7;3.14;1.3;25;1
1725;201102;1.28;4.373;10.579;13.32;2.11;22;2.12;0.99;12;1
1725;201103;1.36;4.528;12.129;8.71;1.8;30;3.08;1.31;4;1
1725;201104;1.17;3.375;8.747;6.08;1.59;1;1.93;0.96;29;1
1725;201105;0.93;1.839;4.926;3.99;1.2;2;1.01;0.77;31;1
1725;201106;0.67;0.54;1.399;0.83;0.76;1;0.38;0.62;26;1
1725;201107;0.63;0.42;1.126;0.74;0.73;19;0.24;0.56;30;1
1725;201108;0.56;0.262;0.701;0.35;0.6;2;0.22;0.54;29;1
1725;201109;0.55;0.238;0.616;0.32;0.59;1;0.19;0.53;22;1
1725;201110;0.64;0.717;1.92;4.537;1.28;27;0.127;0.51;1;1
1725;201111;0.92;1.687;4.373;3.423;1.17;12;0.75;0.74;2;1
1725;201112;1.2;3.973;10.64;10.218;1.71;17;1.07;0.82;1;1
1725;201201;0.95;1.815;4.862;3.242;1.15;2;1.079;0.82;31;1
1725;201202;0.93;1.788;4.481;5.784;1.4;7;0.98;0.8;4;1
1725;201203;0.81;1.055;2.826;1.31;0.87;5;0.917;0.78;31;1
1725;201204;1.29;5.905;15.306;17.172;2.08;21;0.89;0.77;4;1
1725;201205;1.45;7.089;18.988;15.479;2;9;2.162;1.01;31;1
1725;201206;0.96;1.858;4.817;3.1;1.13;12;1.337;0.87;30;1
1725;201207;0.78;0.935;2.504;1.379;0.88;6;0.508;0.67;31;1
1725;201208;0.62;0.325;0.87;0.476;0.66;1;0.218;0.61;22;1
1725;201209;0.61;0.406;1.052;1.449;0.88;26;0.247;0.55;16;1
1725;201210;0.76;0.953;2.552;3.542;1.18;18;0.359;0.61;8;1
1725;201211;1.02;2.27;5.884;3.248;1.15;11;1.33;0.86;1;1
1725;201212;1.45;7.464;19.991;25.157;2.28;14;1.675;0.93;3;1
1725;201301;1.7;11.811;31.636;42.107;2.94;18;3.401;1.17;11;1
1725;201302;1.73;10.705;25.897;21.542;2.26;2;6.384;1.45;28;1
1725;201303;1.72;11.018;29.511;26.357;2.45;30;4.895;1.33;4;1
1725;201304;1.71;10.56;27.371;20.12;2.21;1;4.162;1.25;30;1
1725;201305;1.21;3.829;10.257;5.285;1.36;7;2.91;1.11;14;1
1725;201306;0.95;1.837;4.762;3.761;1.21;1;0.808;0.75;30;1
1725;201307;0.64;0.448;1.201;0.75;0.74;1;0.319;0.59;23;1
1725;201308;0.53;0.219;0.588;0.467;0.65;8;0.101;0.45;31;1
1725;201309;0.41;0.062;0.162;0.169;0.51;28;0.026;0.36;24;1
1725;201310;0.86;2.025;5.425;10.24;1.67;22;0.092;0.45;11;1
1725;201311;1.39;6.928;17.957;28.411;2.51;5;1.909;0.97;30;1
1725;201312;1.18;4.968;13.307;19.377;2.17;28;1.141;0.83;16;1
1725;201401;1.91;13.882;37.181;21.28;2.25;6;8.789;1.63;13;1
1725;201402;1.93;14.38;34.789;24.07;2.36;14;9.23;1.66;26;1
1725;201403;1.86;13.479;36.102;41.161;2.91;2;7.915;1.57;23;1
1725;201404;1.71;10.513;27.251;22.766;2.31;2;4.875;1.32;25;1
1725;201405;1.17;3.589;9.612;6.999;1.5;30;1.717;0.94;19;1
1725;201406;0.91;1.65;4.277;4.031;1.24;1;0.755;0.74;30;1
1725;201407;0.65;0.496;1.328;0.964;0.79;2;0.273;0.57;18;1
1725;201408;0.59;0.319;0.853;0.474;0.65;13;0.202;0.53;31;1
1725;201409;0.5;0.188;0.487;0.908;0.77;8;0.084;0.44;13;1
1725;201410;0.76;1.333;3.569;8.219;1.58;17;0.088;0.44;4;1
1725;201411;1.45;7.274;18.853;18.958;2.15;17;0.378;0.61;1;1
1725;201412;1.13;3.079;8.246;5.023;1.33;16;2.182;1.02;27;1
1725;201501;1.12;4.843;12.971;48.96;2.97;30;1.441;0.89;12;1
1725;201502;1.8;11.991;29.008;20.112;2.2;1;6.077;1.43;12;1
1725;201503;1.58;8.867;23.749;24.616;2.38;2;3.64;1.19;25;1
1725;201504;1.16;3.406;8.829;6.134;1.43;27;2.017;0.99;24;1
1725;201505;1.18;3.872;10.371;12.385;1.84;5;1.303;0.86;31;1
1725;201506;0.76;0.864;2.24;1.269;0.86;1;0.501;0.66;30;1
1725;201507;0.62;0.383;1.026;0.524;0.67;5;0.284;0.58;29;1
1725;201508;0.62;0.379;1.015;0.561;0.68;13;0.294;0.58;7;1
1725;201509;0.69;0.686;1.779;3.393;1.16;16;0.344;0.6;8;1
1725;201510;0.94;5.626;15.07;11.371;1.37;29;2.74;0.65;2;1
1725;201511;1.15;7.086;18.368;11.886;1.46;6;4.492;0.96;20;1
1725;201512;1.03;2.365;6.335;4.769;1.31;31;1.673;0.93;13;1
1725;201601;1.91;14.976;40.111;38.648;2.83;10;4.55;1.29;1;1
1725;201602;1.86;14.693;36.816;44.913;3.02;13;4.454;1.28;5;1
1725;201603;1.69;9.897;26.509;16.831;2.07;29;6.474;1.46;24;1
1725;201604;1.71;10.28;26.647;15.707;2.01;16;6.964;1.5;12;1
1725;201605;1.47;6.694;17.929;10.907;1.76;14;4.267;1.26;27;1
1725;201606;1.2;3.832;9.933;10.296;1.72;17;2.346;1.04;30;1
1725;201607;0.9;1.481;3.967;2.254;1.03;1;1.069;0.82;26;1
1725;201608;0.82;1.087;2.91;1.36;0.88;1;0.928;0.78;31;1
1725;201609;0.8;1.026;2.659;2.204;1.01;16;0.853;0.76;7;1
1725;201610;0.79;0.969;2.595;1.218;0.85;17;0.85;0.76;7;1
1725;201611;0.98;2.091;5.421;4.973;1.33;21;0.912;0.78;3;1
1725;201612;0.96;1.862;4.986;2.43;1.05;1;1.468;0.9;31;1
1725;201701;0.88;1.385;3.708;2.576;1.07;31;1.171;0.84;25;1
1725;201702;1.49;7.595;18.374;26.39;2.43;4;2.587;1.07;1;1
1725;201703;1.3;4.761;12.752;10.835;1.76;6;2.989;1.12;25;1
1725;201704;1.1;2.911;7.546;5.806;1.4;1;1.685;0.94;29;1
1725;201705;1;2.143;5.741;4.888;1.32;13;1.513;0.91;9;1
1725;201706;0.85;1.259;3.263;4.06;1.23;30;0.88;0.77;25;1
1725;201707;0.79;1.034;2.771;2.865;1.1;1;0.736;0.73;30;1
1725;201708;0.73;1.2;3.213;1.841;0.75;10;0.62;0.7;25;1
1725;201709;0.72;0.666;1.726;0.727;0.73;19;0.607;0.7;8;1
1725;201710;0.71;0.654;1.752;0.808;0.75;20;0.589;0.69;9;1
1725;201711;0.76;0.846;2.192;1.536;0.91;25;0.663;0.71;1;1
1725;201712;1.29;5.959;15.96;20.672;2.22;29;0.82;0.75;5;1
1725;201801;1.54;7.958;21.313;19.348;2.18;3;4.449;1.28;31;1
1725;201802;1.46;6.874;16.63;14.657;1.96;16;3.714;1.2;8;1
1725;201803;1.78;11.493;30.783;18.625;2.15;10;6.849;1.47;1;1
1725;201804;1.83;12.265;31.792;19;2.16;4;6.272;1.44;30;1
1725;201805;1.3;4.722;12.647;6.447;1.46;7;3.059;1.13;28;1
1725;201806;1.2;3.805;9.863;8.313;1.59;9;2.08;1;28;1
1725;201807;0.95;1.831;4.904;3.456;1.17;1;1.294;0.86;25;1
1725;201808;0.79;0.963;2.58;1.309;0.86;1;0.768;0.74;31;1
1725;201809;0.74;0.747;1.937;1;0.8;9;0.672;0.72;30;1
1725;201810;0.74;0.763;2.044;1.102;0.82;15;0.649;0.71;5;1
1725;201811;1.24;4.406;11.421;9.535;1.67;11;1.025;0.81;1;1
1725;201812;1.39;5.849;15.665;11.071;1.77;16;3.137;1.14;12;1
1725;201901;1.34;6.684;17.902;41.107;2.9;31;1.956;0.98;18;1
1725;201902;1.58;8.634;20.888;26.653;2.45;1;4.558;1.29;28;1
1725;201903;1.3;4.782;12.808;8.994;1.63;6;2.8;1.1;31;1
1725;201904;1.4;5.991;15.529;10.897;1.76;26;2.642;1.08;2;1
1725;201905;1.22;3.962;10.611;7.187;1.52;1;2.25;1.02;31;1
1725;201906;1;2.103;5.45;3.724;1.2;7;1.554;0.91;30;1
1725;201907;0.85;1.206;3.231;1.506;0.9;1;1.04;0.81;22;1
1725;201908;0.73;0.721;1.931;1.225;0.85;9;0.454;0.65;31;1
1725;201909;0.65;0.477;1.236;0.723;0.73;22;0.381;0.62;14;1
1725;201910;0.82;1.265;3.388;3.585;1.19;20;0.412;0.63;12;1
1725;201911;2.01;16.676;43.223;35.325;2.72;13;2.499;1.03;1;1
1725;201912;2.1;19.221;51.483;43.278;2.97;13;7.82;1.56;10;1
1725;202001;1.37;5.489;14.703;11.11;1.77;30;3.775;1.21;14;1
1725;202002;1.32;4.99;12.502;10.695;1.75;1;3.082;1.13;28;1
1725;202003;1.49;7.558;20.242;18.169;2.12;5;3.066;1.13;31;1
1725;202004;1.28;4.516;11.706;8.684;1.61;17;2.745;1.1;4;1
1725;202005;1.18;3.622;9.702;6.298;1.45;1;2.033;0.99;30;1
1725;202006;1.02;2.291;5.939;4.472;1.28;13;1.605;0.92;10;1
1725;202007;0.88;1.41;3.776;1.867;0.97;1;0.883;0.77;29;1
1725;202008;0.76;0.877;2.348;1.896;0.97;18;0.586;0.69;10;1
1725;202009;0.73;0.742;1.922;2.165;1.01;27;0.509;0.66;17;1
1725;202010;1.27;4.768;12.769;11.226;1.75;25;0.938;0.79;1;1
1725;202011;1.1;2.826;7.324;3.923;1.23;1;2.087;1;24;1
1725;202012;1.76;12.919;34.602;57.588;3.26;11;2.108;1;3;1
1725;202101;1.64;10.832;29.014;32.909;2.64;25;3.381;1.17;16;1
1725;202102;1.93;14.368;34.759;25.647;2.42;3;7.789;1.56;28;1
1725;202103;1.26;4.49;12.027;9.178;1.65;2;2.268;1.03;31;1
1725;202104;0.89;1.445;3.744;2.261;1.03;1;0.953;0.79;30;1
1725;202105;0.9;1.625;4.353;4.119;1.24;14;0.769;0.74;8;1
1725;202106;0.96;2.244;5.818;10.909;1.76;22;0.687;0.72;12;1
1725;202107;0.8;1.287;3.447;1.799;0.96;1;0.786;0.75;19;1
1725;202108;0.77;0.921;2.466;1.815;0.83;4;0.214;0.75;28;1
1725;202109;0.75;0.811;2.102;1.009;0.8;10;0.679;0.72;24;1
1726;200801;0.51;;;;0.76;;;0.24;;1
1726;200802;0.38;3.355;8.405;4.491;0.44;4;2.83;0.34;16;1
1726;200804;0.86;;;;0.82;;;0.64;;1
1726;200805;0.7;;;;0.82;;;0.59;;1
1726;200806;0.51;5.671;14.7;9.52;0.72;1;3.039;0.35;30;1
1726;200807;0.28;2.057;5.511;2.884;0.34;3;1.393;0.23;23;1
1726;200808;0.21;1.187;3.178;1.669;0.25;1;0.913;0.18;29;1
1726;200809;0.2;1.143;2.963;1.771;0.26;6;0.907;0.18;30;1
1726;200810;0.21;1.196;3.204;2.96;0.35;31;0.866;0.18;1;1
1726;200811;0.35;3.064;7.942;4.403;0.44;5;1.648;0.25;3;1
1726;200812;0.71;;;;1.06;;;0.33;;1
1726;200901;0.86;20.334;54.462;87.272;1.76;23;5.829;0.52;17;1
1726;200902;0.98;21.676;52.438;37.899;1.25;10;13.154;0.81;28;1
1726;200903;0.85;15.238;40.813;28.151;1.11;7;10.255;0.7;31;1
1726;200904;0.63;8.54;22.136;9.762;0.68;1;7.2;0.57;27;1
1726;200905;0.54;6.689;17.915;10.504;0.71;1;3.839;0.39;31;1
1726;200906;0.47;5.352;13.872;14.516;0.84;10;3.278;0.36;3;1
1726;200907;0.29;2.343;6.277;3.738;0.39;23;1.776;0.25;21;1
1726;200908;0.23;1.512;4.049;2.247;0.29;2;1.1;0.19;31;1
1726;200909;0.17;0.926;2.401;1.087;0.19;1;0.83;0.16;9;1
1726;200910;0.24;1.776;4.757;4.458;0.42;22;0.92;0.17;3;1
1726;200911;0.75;12.978;33.639;34.659;1.2;16;1.937;0.26;1;1
1726;200912;1.05;26.312;70.475;57.293;1.48;30;13.157;0.81;16;1
1726;201001;1.12;30.009;80.376;59.283;1.5;14;18.512;0.93;30;1
1726;201002;0.99;24.754;59.885;98.305;1.86;25;11.942;0.77;20;1
1726;201003;1.04;24.847;66.55;57.851;1.49;1;15.204;0.86;18;1
1726;201004;0.92;18.43;47.771;26.503;1.08;1;12.286;0.78;30;1
1726;201005;0.65;9.179;24.585;12.13;0.77;11;6.011;0.51;31;1
1726;201006;0.61;8.765;22.719;27.605;1.09;11;4.608;0.44;7;1
1726;201007;0.35;3.134;8.395;5.297;0.48;1;1.859;0.26;29;1
1726;201008;0.22;1.474;3.948;1.852;0.26;2;1.103;0.19;30;1
1726;201009;0.2;1.24;3.215;1.531;0.23;8;1.112;0.19;29;1
1726;201010;0.35;3.487;9.339;15.96;0.84;31;1.11;0.19;2;1
1726;201011;0.83;15.926;41.281;41.19;1.29;21;4.63;0.44;7;1
1726;201012;0.86;16.209;43.414;31.76;1.16;8;8.97;0.65;4;1
1726;201101;0.95;21.445;57.439;64.62;1.55;7;11.46;0.75;31;1
